source_family,dataset,method,method_label,alpha,seed,prediction_key_used,curve_mse,curve_mae,curve_max_abs_error,best_validation_mse,test_mse_at_best_validation,final_test_mse,included,prediction_path,result_dir
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.029709717120455,0.1461364467524624,0.5823462916905693,0.0292229264145384,0.029709717120455,0.029709717120455,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.029709717120455,0.1461364467524624,0.5823462916905693,0.0292229264145384,0.029709717120455,0.029709717120455,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.029709717120455,0.1461364467524624,0.5823462916905693,0.0292229264145384,0.029709717120455,0.029709717120455,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p1
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0271355136417258,0.1399513799778992,0.5421313423111334,0.0267158338100176,0.0271355136417259,0.0908832115283183,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p001
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0271355136417258,0.1399513799778992,0.5421313423111334,0.0267158338100176,0.0271355136417259,0.0908832115283183,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0271355136417258,0.1399513799778992,0.5421313423111334,0.0267158338100176,0.0271355136417259,0.0908832115283183,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0271355136417258,0.1399513799778992,0.5421313423111334,0.0267158338100176,0.0271355136417259,0.0908832115283183,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p1
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0275965820691558,0.1413208730679863,0.5943421702651537,0.0271240280825075,0.0275965820691559,0.0310683923268314,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p001
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0275965820691558,0.1413208730679863,0.5943421702651537,0.0271240280825075,0.0275965820691559,0.0310683923268314,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0275965820691558,0.1413208730679863,0.5943421702651537,0.0271240280825075,0.0275965820691559,0.0310683923268314,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0275965820691558,0.1413208730679863,0.5943421702651537,0.0271240280825075,0.0275965820691559,0.0310683923268314,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p1
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0262753948473092,0.1367183253013235,0.5473933824950319,0.0258201824504229,0.0262753948473092,0.0283911667243593,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p001
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0262753948473092,0.1367183253013235,0.5473933824950319,0.0258201824504229,0.0262753948473092,0.0283911667243593,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0262753948473092,0.1367183253013235,0.5473933824950319,0.0258201824504229,0.0262753948473092,0.0283911667243593,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0262753948473092,0.1367183253013235,0.5473933824950319,0.0258201824504229,0.0262753948473092,0.0283911667243593,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p1
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0250435905447731,0.1334933627226872,0.5018018046018946,0.0247123492838632,0.025043590544773,0.0261825174637609,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0250435905447731,0.1334933627226872,0.5018018046018946,0.0247123492838632,0.025043590544773,0.0261825174637609,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0250435905447731,0.1334933627226872,0.5018018046018946,0.0247123492838632,0.025043590544773,0.0261825174637609,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p1
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0351557290326454,0.1440228609778648,0.8346189051420181,0.0342980298755973,0.0351557290326456,0.1167126131805743,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p001
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0351557290326454,0.1440228609778648,0.8346189051420181,0.0342980298755973,0.0351557290326456,0.1167126131805743,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0351557290326454,0.1440228609778648,0.8346189051420181,0.0342980298755973,0.0351557290326456,0.1167126131805743,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0351557290326454,0.1440228609778648,0.8346189051420181,0.0342980298755973,0.0351557290326456,0.1167126131805743,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p1
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0335498348667235,0.1452084693866571,0.7558130472423397,0.0328543080235645,0.0335498348667233,0.0343955543790402,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p001
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0335498348667235,0.1452084693866571,0.7558130472423397,0.0328543080235645,0.0335498348667233,0.0343955543790402,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0335498348667235,0.1452084693866571,0.7558130472423397,0.0328543080235645,0.0335498348667233,0.0343955543790402,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0335498348667235,0.1452084693866571,0.7558130472423397,0.0328543080235645,0.0335498348667233,0.0343955543790402,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p1
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0328985936904117,0.1483850783486362,0.7238334662632764,0.0322755741520713,0.0328985936904118,0.03482205125673,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p001
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0328985936904117,0.1483850783486362,0.7238334662632764,0.0322755741520713,0.0328985936904118,0.03482205125673,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0328985936904117,0.1483850783486362,0.7238334662632764,0.0322755741520713,0.0328985936904118,0.03482205125673,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0328985936904117,0.1483850783486362,0.7238334662632764,0.0322755741520713,0.0328985936904118,0.03482205125673,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p1
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0310491604548447,0.1429730106596175,0.7252302585676424,0.0303744571243872,0.0310491604548448,0.0311951962059936,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0310491604548447,0.1429730106596175,0.7252302585676424,0.0303744571243872,0.0310491604548448,0.0311951962059936,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0310491604548447,0.1429730106596175,0.7252302585676424,0.0303744571243872,0.0310491604548448,0.0311951962059936,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p1
fedogda_s_tuning_pilot_selected,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0017624190822426,0.0294633333455721,0.1588485763045543,0.0017172040024262,0.0017624190822426,0.0017624190822426,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm20_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm20_wd0p001
fedogda_s_tuning_pilot_selected,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0064817708554381,0.0685448416415025,0.3179102573001677,0.0063083234971047,0.0064817708554381,0.0086022594858504,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm20_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm20_wd0p001
fedogda_s_tuning_pilot_selected,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0099306660840704,0.0789024558108695,0.3874511688801982,0.0097647151475086,0.0099306660840705,0.0099306660840705,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm20_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm20_wd0p001
fedogda_s_tuning_pilot_selected,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0003174775871184,0.015633619726454,0.078839449022918,0.0003152578536182,0.0003174775871184,0.0012441588803776,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p001
fedogda_s_tuning_pilot_selected,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0005957834637334,0.0204535369837281,0.0979348932996402,0.0005910273538212,0.0005957834637334,0.0007748562799771,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p001
fedogda_s_tuning_pilot_selected,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0019895841066196,0.0363356415879001,0.1869301320440535,0.0019569719005613,0.0019895841066196,0.0019895841066196,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p001
fedogda_s_tuning_pilot_selected,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.029709717120455,0.1461364467524624,0.5823462916905693,0.0292229264145384,0.029709717120455,0.029709717120455,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p001
fedogda_s_tuning_pilot_selected,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0250435905447731,0.1334933627226872,0.5018018046018946,0.0247123492838632,0.025043590544773,0.0261825174637609,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p001
fedogda_s_tuning_pilot_selected,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0310491604548447,0.1429730106596175,0.7252302585676424,0.0303744571243872,0.0310491604548448,0.0311951962059936,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p001
tuned_sine_a2_lite,sin,fedogda_d,Tuned FedOGDA-D,1.0,0,best_validation_prediction,0.0832102193262545,0.2351104219166823,0.9338045771318952,0.0810736141342876,0.0832102193262539,0.0832102193262539,True,results/sine_fedogda_tuning/stage_A2_from_A1_mini/sin/fedogda_d/seed_0/stage_A2_from_A1_mini_sin_fedogda_d_seed0_alpha1p0_R3_cm15_slr1.5_glr0p002/predictions.npz,results/sine_fedogda_tuning/stage_A2_from_A1_mini/sin/fedogda_d/seed_0/stage_A2_from_A1_mini_sin_fedogda_d_seed0_alpha1p0_R3_cm15_slr1.5_glr0p002
tuned_sine_a2_lite,sin,fedogda_d,Tuned FedOGDA-D,1.0,1,best_validation_prediction,0.0746463115113124,0.2195394986629834,0.8860124580947699,0.0727059174558779,0.0746463115113123,0.0746463115113123,True,results/sine_fedogda_tuning/stage_A2_from_A1_mini/sin/fedogda_d/seed_1/stage_A2_from_A1_mini_sin_fedogda_d_seed1_alpha1p0_R3_cm15_slr1.5_glr0p002/predictions.npz,results/sine_fedogda_tuning/stage_A2_from_A1_mini/sin/fedogda_d/seed_1/stage_A2_from_A1_mini_sin_fedogda_d_seed1_alpha1p0_R3_cm15_slr1.5_glr0p002
tuned_sine_a2_lite,sin,fedogda_d,Tuned FedOGDA-D,1.0,2,best_validation_prediction,0.0821780728845637,0.2335708506207001,0.9319964240584226,0.0800592276661617,0.0821780728845633,0.0821780728845633,True,results/sine_fedogda_tuning/stage_A2_from_A1_mini/sin/fedogda_d/seed_2/stage_A2_from_A1_mini_sin_fedogda_d_seed2_alpha1p0_R3_cm15_slr1.5_glr0p002/predictions.npz,results/sine_fedogda_tuning/stage_A2_from_A1_mini/sin/fedogda_d/seed_2/stage_A2_from_A1_mini_sin_fedogda_d_seed2_alpha1p0_R3_cm15_slr1.5_glr0p002
